artistName	artistID	genre	img	popularity	numFollowers
Ki:Theory	1mB4aweE1XGdjbFVFC8i5m	0	https://i.scdn.co/image/df8355d92726ab0cbe9abd5d69329b7a54ec1c89	45	14882
Un Sun	6gOet6ki04ZkASl49nF37y	gothic metal	https://i.scdn.co/image/31fee52ace6748c02ead47d1ee671c023b9894d5	32	14831
Chipzel	6mgvN6ZusGnE2uz5WWO3nC	chiptune	https://i.scdn.co/image/3bf4938b5241ad2a588c60c4fa378fc6b8512a9a	41	14824
Agonoize	76gauxdapMkInaQG5fl2Xv	aggrotech	https://i.scdn.co/image/cbf3e4b9a12528b65db98de1f2574b30e4ee8447	35	14763
Sløtface	5sCDleuvB5bBwbSGsp9Bwh	norwegian indie	https://i.scdn.co/image/84f100fe8ea94f313eb5657c61a41191d8c24f52	35	14763
Linval Thompson	7IURtrIM8SBTlCI9qrAuUQ	dancehall	https://i.scdn.co/image/1bbdde5d7a734ac4ec069324d303f68cd705d9ac	35	14756
King Curtis	0WxOgeRxUt0MwPrI7A5atQ	funk	https://i.scdn.co/image/ea32aa5e50ec26a6ea889d71a33d60e98e168cf8	41	14745
Jussi Björling	4FNjPnaiiXYeG2qOhVtd8A	classical tenor	https://i.scdn.co/image/04c3e5934e270a5b673e82b377ad56bbe2d1a3be	39	14731
Lars Danielsson	7c9O0hfRy2u32JVcWhoope	contemporary jazz	https://i.scdn.co/image/898e1c3d447af392fec50f2e5f16cd6b9b3ee5bc	48	14656
The Obsessed	4YumqLcvnU9DW31AkzaviJ	doom metal	https://i.scdn.co/image/b6b90131e1181712103c4333576ce7dcfb4cdc0a	28	14652
Mop Mop	4pgjEpAP1k4epnwZWmbHTf	acid jazz	https://i.scdn.co/image/865be7750fc125e1ddcbce91a2481a13cb5301f9	44	14635
Jacqueline Govaert	7LTI9KZLhnMbrDojlJK7Li	dutch indie	https://i.scdn.co/image/640a9a527adb2c6044969af6ef615ff5e4240838	51	14634
The Blasters	5dr7fkIRO4K14g7U8SCue5	cowpunk	https://i.scdn.co/image/10bd9f90a2f3c9e22eb26ed1b50c342bdbbc0de2	43	14631
Evert Taube	3fUWKywZQbkzjqydZH15fT	classic swedish pop	https://i.scdn.co/image/868540c80d402d10e2911b2e0d01f4ee38b0c9a3	37	14609
Jungle By Night	2StcyX3fmelae5agBHIkDO	dutch indie	https://i.scdn.co/image/a82d13c3164459a3e0fffa6434fd2e1a11ede6c6	43	14543
Liv Dawson	7i8fq2gFSVgPdWVXOlDEx7	0	https://i.scdn.co/image/7643d0c1ea0c6aa159015b17559e9299b7cf1e56	51	14535
Jason Robert Brown	5ol7Hq695R9m2bT9T3FiQx	broadway	https://i.scdn.co/image/536316459f6eb1fcbe9f6d7f1b90a703175d4fcc	35	14517
Lasse Berghagen	7kdGjv0IIQJcU2bth1yoqY	classic swedish pop	https://i.scdn.co/image/b42e3add857f8e423148000a5f03f716bd047cef	45	14465
Mal Blum	4tT8fWyOy0hVI7jo9fJmXX	anti-folk	https://i.scdn.co/image/4803abfb9dff8166c37bb3ad915e27c7f4fd0dcb	42	14450
Malcolm Mc Laren	4ihCM8I0fpWodgjo0mTlhZ	dance rock	https://i.scdn.co/image/d57afd04e745018c4506f4b5ad21ca14ed1c8672	42	14436
Kewin Cosmos	1nf6gLEC45OmoJFIxU7aUT	bachata	https://i.scdn.co/image/31c2b96fc9c517561120dd8bed611be6de327373	49	14406
Johann Nepomuk Hummel	0WiK9IsQEQEuIQ1iDxvuPg	classical era	https://i.scdn.co/image/9eb4f70f03bf5a279f6779746146e1d9d76fdf1c	36	14400
Fermin I V	74OPWhLPyLylAzgqcJlNMm	mexican hip hop	https://i.scdn.co/image/cf447c3bfa23ac3053ea3e9d34083869bce0c40f	39	14392
Olle Ljungström	6wjchRNcNNSn1wPIaIiRq8	classic swedish pop	https://i.scdn.co/image/11ac2a3bba9c5fe476a57a43e33b2bba85a8362e	42	14390
Billy Gilman	6OqQbeNe7Pi7Zi7SNTi9ko	country	https://i.scdn.co/image/acfe8d1912070d9f6af7039ea09b00e3b972c7f8	40	14388
Niyaz	7sBjVJ5NcSKtTsvPphq4Xp	belly dance	https://i.scdn.co/image/4594c97d6ba36e1ff3b30beefdda6fe1f2555fb0	31	14377
The Very Best	7ngHgvOBZdRQb9ITJfLvdO	afropop	https://i.scdn.co/image/c88f48df1c7be06edc67f48fd58b82fc51cc294d	53	14371
Joe Bataan	7ME0heqob2B32S9ofWhOyU	boogaloo	https://i.scdn.co/image/ccebd565136befe42a68f01d56af8ad495026612	41	14325
Jim Guthrie	4wEVY6Zz9STrspLNOmyz50	deep chiptune	https://i.scdn.co/image/5ee3c77faabea3040774bd693c2d72632f458051	42	14313
Pikku G	52k2KcEXIZTnYD2EpOoJiZ	finnish dance pop	https://i.scdn.co/image/caad8c92c89745cdac50857edb6b2f72b95a7509	49	14310
The Lonely Biscuits	1kH04wI2CKDdnVarLhOQy7	indie pop rap	https://i.scdn.co/image/4752a2d9481900ccd3f3bf9c5dac3da0b3c92c58	39	14304
Rupee	60TYV12IFUaDfnUA0S67zb	chutney	https://i.scdn.co/image/d6f27e5f4fa9502a73a6e9551c0278fc4c015437	51	14303
Exciter	1jH2JkQvdH6R63yORA8GTd	canadian metal	https://i.scdn.co/image/9ba981ac52b38a8ba6d7bca399f8819c8562d0ef	27	14294
Angy	0CmNFJWXb5LNYTf3Tnd3jZ	spanish pop	https://i.scdn.co/image/9952edbdd83bd2d2b9aacc7b15ddf858e55be120	24	14264
Blood Red Throne	38shFuJO9k0kOEQSf854u4	brutal death metal	https://i.scdn.co/image/cfce7139ad40d92bdb6502dfc2c2ce91989a9107	29	14220
Linda Perry	5tfiJ40SRxluWNgA6ruvSo	lilith	https://i.scdn.co/image/6d89a9c4f7fa7bd543c5c75c920a7bf522860d4b	31	14156
Surkin	1XqqyIQYMonHgllb1uysL3	destroy techno	https://i.scdn.co/image/b26f80688bd88ef56950b4d923da34fb91fd92a6	28	14112
Sven-Bertil Taube	7Gl6zw4YYJQ1CAgs7oEBPY	classic swedish pop	https://i.scdn.co/image/7ad5b597951dd7eb38b79be06dbc5205881fef46	41	14108
Kalvijn	11X2JfCZ9k1u9xMKTGkpdK	0	https://i.scdn.co/image/0773253e53c2bf946c5f1b4ce451a80b5af1f690	40	14107
As Lions	30Ns8wCbxSPz2L1tnSypTG	0	https://i.scdn.co/image/522a19259177aaa99daa3fbc8a008e4041411b62	33	14105
Absu	3eVkhnD2UKVjX5uiUsqfXP	atmospheric black metal	https://i.scdn.co/image/f0aa889419fabdfc20bcfa84ac4e4d3a4fcf28e6	26	14092
Brad Sucks	13yy1c4aDXIWu2zfvtvGLn	one-person band	https://i.scdn.co/image/0b213e3e7aaa9f7ee3a0ea4ac05b33a758662de7	39	14091
Portion Boys	04UpsyroM3wyQYwhYd9mSv	finnish dance pop	https://i.scdn.co/image/fa44f851ecce35cff68a440c4af3988343dc7ba8	54	14066
Hailu Mergia	0rsN9DKQhTCvkgbByOOBIm	afrobeat	https://i.scdn.co/image/fba87333e600e2ff9e1d4641d14369562d2d2d75	45	14053
Thomas Tallis	1XmMnFJ9jhW4tI7bQuNYFG	anglican liturgy	https://i.scdn.co/image/859db96825d47932dd7b033a87044581a3c13b6d	40	14045
Jero Romero	6TCN68dPlpAJMADKP3LmYh	spanish indie pop	https://i.scdn.co/image/691be440ca458fc92b97dfde92bc6c190921ca50	36	13996
Sonny James	0c08N8UlFjDaup9TNDaWxy	country gospel	https://i.scdn.co/image/d30d8f69f4efe6d34bd4b4592a7f3ebff1fb124a	36	13981
Наутилус Помпилиус	3tYzkTZtYt5dGBSrAnWpX0	classic russian rock	https://i.scdn.co/image/5783dd3f674939ea84ad8d75396ae69582ac98ee	39	13981
To/Die/For	6odEUy7osvwibc1yNvxt5u	finnish metal	https://i.scdn.co/image/b04efd59d0bcb1a6707d3d51bd3686a21457d93a	33	13959
Meredith Monk	1WN9bXZmI41JB1tCmrSC3M	acousmatic	https://i.scdn.co/image/a4a55b0cd669af2a76604795357ef672deaaef16	40	13930
Daniel Ingram	78thf0BLz9PJlwnjRAl5e3	0	https://i.scdn.co/image/f1a3ebf3366d6c1bac05f8317c91cf8c3204973f	27	13924
Robert Fripp	5HKpBHDxIDNdtmEAGXGntl	art rock	https://i.scdn.co/image/9045141848f1de9ca9ea4c810e853157e2d971e5	21	13924
Alpay	54dXUQ28NmpBHImIXjRsUg	classic turkish pop	https://i.scdn.co/image/05ae3dd1ea95126ef395a9a6ac140ce3524e09c6	38	13919
Hichkas	2X90kCLyxyPeJ5nynJGbvT	classic persian pop	https://i.scdn.co/image/5168fe9a1ee33d36a6e863290876dc59bd6b21b1	29	13919
Joe Lynn Turner	2RRsSauHi9EYx8AUmJMwkL	glam metal	https://i.scdn.co/image/38b0e2337bbabcf17df020315962f74a06e8ac1c	33	13914
Andreas Scholl	2LnE7uKchgVW2Uv7vzwixZ	choral	https://i.scdn.co/image/e068f0792228ba21b6d350bfe2423ed49890c38f	48	13884
Ahab	2N8XkSGgBeH1VrFHxbarbz	atmospheric black metal	https://i.scdn.co/image/f4899ee5822697cf6e55889f89f84f9d0879e6a4	27	13879
The Viper	1ovLf87ytwpNoA4prvV8wt	gabba	https://i.scdn.co/image/83b9389fd80e6b006b2dba6839e93d1c29a18431	43	13819
Ayub Ogada	1f8646DgHta6Gl3eLxZTdk	afropop	https://i.scdn.co/image/91a85d56ecfc7b6cc419fbfc76fb3289e73e26d5	40	13793
John Ottman	6uhyakkTnWoxbEKn9pIc6V	classic soundtrack	https://i.scdn.co/image/a71b93cfcd086cd7cf8cb1fff1d52b7b23025d5b	46	13785
Robert Francis	42LOtwpoBAnVLUqPJ8gwFy	0	https://i.scdn.co/image/c213df79a9de713f62f60846b19887bd9c9ec29b	39	13780
Tracy Bonham	6RaSfqo4f0b42iNouQeAKK	alternative pop	https://i.scdn.co/image/6d78d5f96a4a38ce3d767c86a4e4917c6f93af44	37	13759
BØ J E T	0pAiepnQCVbUqlheOGSh1f	emo rap	https://i.scdn.co/image/bd13b19c9c071111490c61b8c8c42f6c7159ed72	53	13742
Alice Francis	6RcdUNNARXB9coQqgHyqFA	electro swing	https://i.scdn.co/image/604fec96e37776bf290531b5f0034458bc42f5d5	40	13741
Макс Барских	5zXGVPJHUzQPUXKA7AlTi5	russian pop	https://i.scdn.co/image/792c85d3b74e3fdbded939d22995e1fcc5845b60	49	13728
Grzegorz Turnau	5bQZCiENsgmW4SvUOc86qI	classic polish pop	https://i.scdn.co/image/8042c3638b55421eed2b957c9f4347477d40e191	50	13724
Rosa López	0qNxyg3R90E71P2zC2kLCl	spanish pop rock	https://i.scdn.co/image/1d1bfdfa092504c9fc9cf7298ca6800dd43cb8aa	36	13667
Mink De Ville	1Oedz03PvIZQvBJBneRd9S	pub rock	https://i.scdn.co/image/cc1c904340aff073e32fb8ad641c240b3a8a08c5	41	13653
Ola Magnell	0EcjEGUjRcoFoVinJpwi91	classic swedish pop	https://i.scdn.co/image/98a62c87a1db49fc4676ab8b8cdef08c4d09f07b	40	13638
Hanne Boel	63Fx3pGfBPY8iKByqXEbIg	classic danish pop	https://i.scdn.co/image/e62cd5567feb313850aad13c0c317bc872fe687d	43	13637
Louis La Roche	0a03X57i18eG1yBzpmhZAs	disco house	https://i.scdn.co/image/91565e3263cc55e1f858d38a06fc2b0e24d5b9f4	43	13597
John Debney	7mCsyzq823cXJ5puxUN3aJ	classic soundtrack	https://i.scdn.co/image/808ae6838cbd5d84c5f9572859d3e8931f226dd1	50	13560
In Strict Confidence	5TKuTLuNdfcZ0U9g5sHafC	aggrotech	https://i.scdn.co/image/ad48451d5c8c07dd176bc50bfc8214ff891a3a33	35	13556
Anita Lipnicka	3JIRLDbCJ55I5nevDYiasK	classic polish pop	https://i.scdn.co/image/b645067b1bf91ce313f151fe57e01c6bde056437	43	13538
Tim Reynolds	7rvkQK7ZqO34sKsWEXjz3R	0	https://i.scdn.co/image/b858ba0a0c2db8fad455557fd3e290f69ca7fa3e	52	13523
Hüsnü Senlendirici	3rb0KaOJL3sOZ2MChHR6xF	turkish classical	https://i.scdn.co/image/48aece18d7a1c455452ad3ffd91c2e3e866c1482	38	13514
Mesh	1uS4cYRRZRtauASIM9RxBG	dark wave	https://i.scdn.co/image/e95b12dcf5d3230a1c20f7d72f6fcb13fff3d46f	37	13462
Trevor Jones	5928hF4c1MriHfAgpFf8ya	classic soundtrack	https://i.scdn.co/image/e6252595549d9196d1824de81395915c22474c54	52	13462
Extreme Noise Terror	43OKr8veKrM8ptgj3LcpOg	crossover thrash	https://i.scdn.co/image/0279e68987199b26928148adaa72ec7f2d14d497	26	13420
Natural Black	2uNN342UyBqKSXSacWgvlD	dancehall	https://i.scdn.co/image/f39bd9f534887a7a30e71fe56871aed4562ee238	33	13349
Litto Nebbia	2SpMjzpc9CfI6WWtwdToiA	argentine rock	https://i.scdn.co/image/1f8b4c91d6051acbffea6a5ad8ccafebfdfddc18	37	13335
Tarot	60WI98KvQgbplg7Soa95e4	finnish metal	https://i.scdn.co/image/404ac04e530e3f2293a4515c955bba689f04b5f2	30	13295
Randy Edelman	3shMd6Vll0mOcviQ3hrk8m	classic soundtrack	https://i.scdn.co/image/73eea870d552ddaa17b1678af1efa4a90289b9c7	45	13286
Mohammad-Reza Shajarian	5C43FNPZAzBXLGWgkYWbs1	0	https://i.scdn.co/image/d8768e0f6863b79664174f77aef73896816f1160	43	13282
Donny Mc Caslin	1CS1JV6wZUIf5hbsWoiH1M	contemporary jazz	https://i.scdn.co/image/5969b3f71838fa592a4b6cac68b9e7c61efcbf2c	37	13275
Lola Blanc	3n1yZfKIQhSaPjF1LZBhxy	indie poptimism	https://i.scdn.co/image/9752f0df42b353295fb54bee3d2d638c5c17c089	52	13262
Muzio Clementi	47e2jUYcqSQ8RL2DVmxmzn	classical era	https://i.scdn.co/image/f3e7d02361ce21473419b587d17a618a6b10d998	38	13259
Federico Albanese	75DsjkCdxGmvitG1tqqBkL	compositional ambient	https://i.scdn.co/image/0cd13dca80e8f8721fac3ca21367871fdb1f928e	54	13221
Gasellit	1iVTfRuCrTJJ7QudNpQatF	finnish dance pop	https://i.scdn.co/image/3ce249a3b015fdc31291ca1db47e6291b33dc768	61	13209
Wormrot	3vMnvW7u5207ATyxTQIxNz	deathgrind	https://i.scdn.co/image/f10bb55d902463808a0bf49c3182ea5bf50084dc	33	13203
Rolando Villazón	3BbwO46TU61EPYFcC9l9Lq	classical performance	https://i.scdn.co/image/90981d5cc244aacae210ed2dedbc00330aa06a10	44	13198
Sara Varga	0ajPdDPUlMW1LPKrG1vTK3	swedish pop	https://i.scdn.co/image/7e982d3f08309357ca7d136c75866e072e98b380	34	13169
Diana Damrau	4gbrnZzPDYl2SBjzAL4KIE	classical soprano	https://i.scdn.co/image/581dab890fbe3736e806379029ddce3deb871253	38	13151
Tate Kobang	05ZOzt8hlefGYXWJIL37PI	0	https://i.scdn.co/image/90ed34972b37ba258f696da1ee777351fc1ac482	38	13145
Hannah Georgas	1ZBR8sri8ddYowXDENBwKS	canadian indie	https://i.scdn.co/image/9aa4d93c718a9ded8e4475ff8d0400081401ce1a	36	13141
Johnny Jewel	2KofAEA8S0jDDXjSg6a3HR	0	https://i.scdn.co/image/ef922431e2876bf9254e4c08d947ddcd5b5ff40d	44	13127
Anthony Rother	5eWbdoIDCRxrPyiv7TEtw8	electro	https://i.scdn.co/image/697adff9bced902f6ceffac987bc4af4da530ac5	33	13118
Ruudolf	2AHLeXCzAB77q0680DNtr5	finnish dance pop	https://i.scdn.co/image/83e24893f197c0d3fba85f52d9fd2c0e084b5faf	41	13106
Exmortus	3jxlXqh6SD2hMUgYEHUNwG	speed metal	https://i.scdn.co/image/2448cef3b0632a617d8ef55311a61a3b75ecc4dc	30	13082
Fredrika Stahl	3hWWpC6XAABcySpC1id9Q5	swedish jazz	https://i.scdn.co/image/ecb0dc3415871b5a4b345556ee13c093fdec473d	42	13061
Silent Civilian	25hWK9jrZMhT6bt3WvORpE	groove metal	https://i.scdn.co/image/f4c6b79b186a67a73376dd4d4d074592ae3a509b	32	13008
Night Terrors of 1927	7m3fe3erw9iO9gs4AeLSG8	la indie	https://i.scdn.co/image/510952569a484dadfe7d8fddcd061f960cf55b88	32	12997
Dan Balan	19rUh2xW9SuBUv5BflsdKq	romanian pop	https://i.scdn.co/image/22c98054d6b8f90c8b24f681073748214b36a489	49	12986
Cajsa Stina Åkerström	0N98N0DiskOexjlZjJ6YZ7	classic swedish pop	https://i.scdn.co/image/f2cd4da19abc950875371e4ffabefff546ed1731	46	12978
Blake Neely	4UOzqO0jZUrTiTunfBw4tp	scorecore	https://i.scdn.co/image/86193f7ba3136d145915a9afb477626ed1c9f40a	54	12977
Alison Balsom	44Z5ZP2F1omniNpGEdNDdt	classical performance	https://i.scdn.co/image/f495dd019c872da4a0883ac8aa8fefead954d6ad	47	12944
Brigitte Fontaine	2P03Aan9wfgwkxTwGch2g1	chanson	https://i.scdn.co/image/72aafd2ca1a8e1d03f29dfaea8a521d1ca9fc1fe	37	12915
Zea Mays	00NQwUnyEhXRMG7i0N5UIv	basque rock	https://i.scdn.co/image/94af8247c9df51ee5ffac31cdfcbc117deda076c	37	12870
Benny Andersson	0kV0e99xlTJcLKSu8KrLyp	focus	https://i.scdn.co/image/23160f155d9f85e04d9af4c1f90b316c908a657a	58	12854
C M A	6CXAtGZZLPNBHtQzhNciMp	chillstep	https://i.scdn.co/image/24fe6c1da2f1a3cad7638d9955f49a0d5a840b7e	45	12792
Philip Selway	2A59wav3PGiJij2rK7HQYH	0	https://i.scdn.co/image/0dcdfcd5a5d4e9b7bf73a853a0bf1b6538459de0	41	12784
Immanuel Casto	2zG5ycak5H5A12ypISC39F	0	https://i.scdn.co/image/68dcc95a0fff0a3d8417ddc19ee0914f18293337	38	12781
Lill Lindfors	7CAcmPN2c4Tw70JQScmdwC	classic swedish pop	https://i.scdn.co/image/7f71b35bebb5aa90eb0ddb12c213ac6daaf10a57	41	12774
Jocelyn Pook	0gDsjq3Se2YgMBdiJ88j06	bow pop	https://i.scdn.co/image/7747cbe45728385453ddc970b05d2f8b0d8fd5de	41	12767
Tommy Page	4TPWj56uIO4N5puju96P0J	0	https://i.scdn.co/image/71b818bac2bc8c9a1131693ab8c17f49aaf61972	34	12764
Atticus Ross	5HARKwnZLNQBeUGsTHX2AM	british soundtrack	https://i.scdn.co/image/f01ded2ad21152bb17dd579dee6e6771f64799e5	47	12746
Dietrich Fischer-Dieskau	10CN8N2O3FlGlPVJWBiu5D	choral	https://i.scdn.co/image/4bf52cbbba74ebf46bb9491f9536785445fdd143	46	12743
Malena Ernman	0muluUHym4N0wB62sD0MPo	operatic pop	https://i.scdn.co/image/69697e9b8c810e5abbb871773d5d66e525e4128d	43	12736
Raven & Kreyn	6STjC3QJTieuM5WHHtkGuh	tracestep	https://i.scdn.co/image/54c5813694b22cbf9ac1b2094ad53993231390ab	54	12730
Egotrippi	1RJkmcXtvDdyhfn2PbrZzQ	finnish indie	https://i.scdn.co/image/96d59c548cac551a4db7f1cfbf044b765739c1b0	44	12719
Style of Eye	5jXlKEXCqcJ7eHKJrFCFl9	0	https://i.scdn.co/image/5126926fe8f9200b9e72321e32adc49bd803fb21	40	12702
Bhagavan Das	5E8de54TFXkGwZZAdzmWuq	healing	https://i.scdn.co/image/8704527097f2858bbd3cacf9cb30490accdf3f67	37	12690
Anna Depenbusch	6mB7S9U5pYT983t2bVzmED	german pop	https://i.scdn.co/image/7dd4f8ea4b7cdfa1a22b4b10f9266013384f932c	36	12667
Serenity	3cdasOCLRe8dKjzjowtzNW	gothic metal	https://i.scdn.co/image/a62288e4a7f0a561ff7ff50ced0500599338c0d6	38	12663
Jakwob	4S5yXnFzWvHu16wfuDjjfM	bassline	https://i.scdn.co/image/60d23892fa1215d2809217d9fd48db029296e817	38	12650
Chloe Agnew	34sL9HIOU50t8u0IQMZeze	celtic	https://i.scdn.co/image/6a57efc4e970e6d48f4782250d952a77500b3c2f	48	12642
Isabel Parra	2aRPBh4HSVPmevvlsCySOt	andean	https://i.scdn.co/image/5035e86c9c70f4c48dd14eb45332aa74bb62db27	35	12629
Dennis Wilson	5gl6pfPwJ1coivVUMZPiS9	country rock	https://i.scdn.co/image/be4685b5a9fc613afde142972afb3016ff5ce3a1	37	12609
Ola Gjeilo	29lbSb4ujaVH5pHnQjFT0G	21st century classical	https://i.scdn.co/image/a55aefb0b59fe049816b8c979aff71fe1490ee1d	52	12605
F A C E	2z20q6EEfm6w6PiIKsgtb3	russian trap	https://i.scdn.co/image/fbff00a99f4e7304573a021e08b6cfff1e8a4ae4	44	12582
Element Eighty	4Iyvo65peG4ImDz5AzTqQB	alternative metal	https://i.scdn.co/image/af0f356d2e33fc6bfecb3d42565bdd206719b804	37	12573
Big Syke	5J32qSlWzKCdcL31B8wglv	g funk	https://i.scdn.co/image/b96ced2ebf0a230e30fc5bb4cbb547f9af6e010c	36	12571
Moodoid	3mQgXwcZz2TZgo9a5diomC	french indie pop	https://i.scdn.co/image/88e41eab928bb51dc8a1d8f2f8459c0ec14256a8	39	12571
Eliot Lipp	2E2bPcE2HtOgwvNbHu7mOk	glitch hop	https://i.scdn.co/image/8a590a9e7f58507da481b3742a83eece7c95f46a	35	12551
Emerson String Quartet	4IBl8k6ZsBagsI5zRjyXH7	classical	https://i.scdn.co/image/d151679be91eec51fe474e16a5e5adbffc221160	45	12513
Alexandre Tharaud	5HG9Eg7Ik8ZuNtMyGYTxLG	classical	https://i.scdn.co/image/e4078999653a2642db3b194f0d92cdb91fa21c7d	62	12512
Alexander Borodin	34MYamymtmnsmpwbqydd7I	classical	https://i.scdn.co/image/8125f954593fd7d345da95c593fada8b7248d873	45	12491
Daniel Hope	59r5UU2HOytn9V5uMZ5Vur	compositional ambient	https://i.scdn.co/image/70b1c91fa24ad66f8bda05c8057567179f0013f7	60	12475
Hank Thompson	42tDjhK9kdS7CCHxs8ysz0	country gospel	https://i.scdn.co/image/4fa968712660a3bd8e2d8f53d163415df2d072ba	37	12472
Year Of No Light	1jBkXf5NwyxgbUw9fWxAOE	atmospheric post-metal	https://i.scdn.co/image/1daaf0509ae7b3d1a2db1c3edf065facdaa94ddc	24	12428
Anna Meredith	5zDUidkda0GoYHu2vMr3G2	british contemporary classical	https://i.scdn.co/image/fb8516b42ad955c881d0a93d7f2d9ff152bee09f	36	12425
Mechina	056E4z3dLY3NlRs1w0YW5y	cyber metal	https://i.scdn.co/image/54b0a4c63da06b73164cb7ca51a2754b9bba4130	37	12425
Tom Trago	2vUpX2Zq1DBdCHuoEnmzkK	float house	https://i.scdn.co/image/651ad61408e35822896989450a3fe01198b884ba	41	12415
Rei Yasuda	1diX6i4LgUKR9qMRrAeGLi	anime	https://i.scdn.co/image/4ad077f3acb0e2f87dd4e27309f8bbe3cae9c7b7	38	12413
Hibria	72rswq5X0csZgWCsAqDwfU	brazilian metal	https://i.scdn.co/image/7fe6b5a97498a47790d0f048ba740626e16ddbfb	29	12411
Lorentz	2QDnY1LY2mnzeeKGZLHoc7	swedish hip hop	https://i.scdn.co/image/35453f063f712bcd9b932d07902fd8cb88eb5797	48	12339
T I P P A	0kWknKjD7r2hNh8KntEx59	finnish dance pop	https://i.scdn.co/image/e26fb62f2a66dadb7780f47a4fb1d906a68845d8	57	12338
Faramarz Aslani	1xA7r3Y1UGCp3rQMkgFXz4	classic persian pop	https://i.scdn.co/image/7d66d834df1f63d0392051d01c051a64ac8dd8d2	35	12334
Jeff Scott Soto	7afXgYjtXG2zD69Asm5q1Z	melodic hard rock	https://i.scdn.co/image/ee13c04b6849fd186d0abca7354118fc92f818ad	29	12334
Shane Mac Gowan	68lZHeroea1NAuEDsfBUjv	irish singer-songwriter	https://i.scdn.co/image/bdbe020d3c3fa58891348b7ef83039349eff06ea	35	12307
Sally Yeh	7Bx0SBZoIX73eywmBcdqFb	c-pop	https://i.scdn.co/image/2a91b455d34f80eb438dd97d6bf1be0b5c18e160	45	12297
School Is Cool	2qK0WzDIIgsdKdFDkdUCCl	belgian indie	https://i.scdn.co/image/275819887b9c9157e9fbd1101440f0d8ac766a77	32	12286
Jon Lord	4ff6Uen2n24VIpFt1l10ek	symphonic rock	https://i.scdn.co/image/bb49f6cd24be05fa2eebf28ebb1499282de65f7e	33	12285
D J Q	7dDPt2xIGymSDddx80OfF1	bassline	https://i.scdn.co/image/094025a52f76818992977b96388a2a9d53f341ac	46	12275
Hong Jin Young	5LwiBgLTllBUiqQGNiQ7jY	korean pop	https://i.scdn.co/image/75403d62305832e833cc688ea7eca6e555aa17bc	37	12252
Klô Pelgag	7vYe47XsRmlUuaA9ZSC9fi	indie quebecois	https://i.scdn.co/image/fb62e3a4cec4661e1e45bc8cd5fc6e8cd013f75d	40	12243
Angela Gheorghiu	5pLMWE1tVs9C7F9Qqauo44	classical soprano	https://i.scdn.co/image/20938652578f23ab82971af0a8eb55ae5a60c41f	43	12217
Alice Sara Ott	0d6alfZHUx3xoRnPjkTL7Q	classical performance	https://i.scdn.co/image/10fc14db090c43301202085886419311e2edeebb	50	12214
Stealing Sheep	3ghT43Gj41br25PvBCDS22	stomp and holler	https://i.scdn.co/image/1e38795878ca29a4c0e37d7d628dd3959e833978	32	12152
Shining	370lLcSfFuzXFatC0DFLel	atmospheric black metal	https://i.scdn.co/image/5965e91c4e2aff3c100a6c0596b9043a1a260beb	42	12110
Joey Beltram	4OW0w5K2UNaWtbpRqzWqI0	acid house	https://i.scdn.co/image/7fbdab62e71b7d8740e8b9ca73b84d99742f419b	32	12093
Mose Allison	0sN4enVJwylJKEXZlSbgsm	christmas	https://i.scdn.co/image/75c7ceb43e36b66f5e42e569e21ad1fe32b42dca	40	12090
Nocturnus	5ATaBoi3yPQE7k3PD7TuDB	death metal	https://i.scdn.co/image/e141b624c0c5a5af22ca6c1ec3a157933408e219	21	12090
Jules Massenet	1AoIc5YFH0aSFc4mKqBEeB	classical	https://i.scdn.co/image/97e4504d28b26d36b74aa3c781e1bbf23a2370e5	51	12080
Ottorino Respighi	7KkUirCiJZhgRN3NbgG98L	classical	https://i.scdn.co/image/6f1664190b39f8b288ab3ce0e32884cc33cfb2cd	41	12079
And Hell Followed With	7MnEOC6vXcGp5P8RiFrlCm	brutal deathcore	https://i.scdn.co/image/e65249d5413e27e96eb9d8142a9c0f66ebbaa63f	28	12071
M C C [Magna Carta Cartel]	70Dq7XQ95jLPUfMoVbcnuS	0	https://i.scdn.co/image/866aa879380be7270476d33c7e37c29b05706ea0	43	12031
Faky	5oLb41tSEDtY357HGJCIK9	0	https://i.scdn.co/image/56c95598949081325df76a504b37dcc6ea4a1fbb	38	12018
Tina Malia	1c0uQiM5LLHE4juxlFn1Q2	healing	https://i.scdn.co/image/bf029b5d52ed6d4fec81f12788789bd97f6deada	46	11976
Charles Ives	73s17iW5LTtXRMVoofi9sU	american modern classical	https://i.scdn.co/image/937bccacf493078881b685d06f975d51fc83325a	40	11966
Nosferatu	0S6b11xqvO6XOWZSukSjiY	deep hardstyle	https://i.scdn.co/image/79dfbd8687d76a0d71939afa0cf56df5939a1270	42	11964
Lucas	4bIs19bufrqoWWjNJyatyF	finnish dance pop	https://i.scdn.co/image/98529b393d2455231d96fa973b749a1abf549244	47	11913
Esmeray	5LbgJGRCmR9pgCxVkBDZw6	classic turkish pop	https://i.scdn.co/image/e8bac2b1273396ad386de36db07b06cbb96f1a30	34	11909
Les Ramoneurs De Menhirs	1ak7Jr0XfSsXZGf3GnZ5H4	breton folk	https://i.scdn.co/image/fa516a985b0753f371129531f26c4ac0cf94c077	34	11906
Bo Saris	5iFyVnPvgc3b4bduxnqn6l	minimal tech house	https://i.scdn.co/image/d07d5533af977c9748781224e2fc7c6446bf1eb5	45	11902
